id,target
1685,400.8734049
1686,707.808533
1687,745.8280918
1688,782.0681004
1689,712.6808493
1690,681.8657329
1691,742.5193846
1692,405.0946171
1693,396.1459701
1694,682.8162665
1695,680.9550337
1696,728.5608573
1697,398.3769441
1698,706.6831815
1699,672.2030166
1700,675.6800811
1701,767.9190899
1702,298.8375188
1703,685.1349315
1704,732.5127096
1705,697.9060054
1706,685.9627506
1707,751.389326
1708,676.7062782
1709,716.9462442
1710,750.0663236
1711,692.5410073
1712,716.240362
1713,728.6042125
1714,705.1235871
1715,711.1047917
1716,732.9627979
1717,780.4104701
1718,702.6118307
1719,721.6900852
1720,674.8389234
1721,758.5689125
1722,727.6872132
1723,735.662524
1724,495.698536
1725,757.6031777
1726,741.6904672
1727,699.5511554
1728,753.4573443
1729,714.7933963
1730,726.6496718
1731,848.7498927
1732,296.7111596
1733,720.5639987
1734,675.6295653
1735,409.5828013
1736,831.4338969
1737,400.620029
1738,677.1279957
1739,850.3810616
1740,709.4683698
1741,709.0981723
1742,780.5454188
1743,711.014778
1744,685.5316321
1745,704.7249355
1746,748.5975405
1747,400.8059009
1748,761.5367729
1749,742.6574352
1750,719.9563548
1751,854.7981709
1752,706.770921
1753,719.9319676
1754,702.2324301
1755,705.7998087
1756,667.5740586
1757,682.8128043
1758,718.959438
1759,399.8000199
1760,715.2794192
1761,713.7739781
1762,705.7804515
1763,720.4754811
1764,685.1224776
1765,854.0097604
1766,683.6950487
1767,777.4194957
1768,713.8375971
1769,709.2485405
1770,704.6058826
1771,688.756114
1772,683.1932443
1773,723.4887316
1774,714.5407733
1775,679.667979
1776,713.037527
1777,676.0454602
1778,708.6287745
1779,732.8661833
1780,296.0421987
1781,721.718296
1782,698.5265703
1783,857.1661576
1784,757.8804722
1785,711.3788088
1786,716.3808118
1787,401.0428366
1788,392.0367833
1789,399.5818126
1790,696.7958663
1791,746.381745
1792,681.8019303
1793,724.4403526
1794,699.2249179
1795,714.7456036
1796,701.0168137
1797,684.4451397
1798,710.8108174
1799,401.5392392
1800,721.8694968
1801,730.2818334
1802,405.4966704
1803,750.2446551
1804,855.0369224
1805,727.1409725
1806,774.5592537
1807,850.4260672
1808,748.5276416
1809,674.3629141
1810,757.9576829
1811,752.0665151
1812,673.3799357
1813,711.6868446
1814,500.0521354
1815,753.2072458
1816,365.1576491
1817,703.1104041
1818,401.7903533
1819,733.4760615
1820,715.9979446
1821,704.8994067
1822,373.5945912
1823,717.5324398
1824,851.2279464
1825,723.4699836
1826,724.2199272
1827,718.6113115
1828,711.0383743
1829,400.5671434
1830,701.4812305
1831,723.1835969
1832,294.8001532
1833,713.8707237
1834,717.8402156
1835,849.0675914
1836,695.29702
1837,784.0279578
1838,852.5879798
1839,698.5793624
1840,733.511809
1841,702.3018729
1842,835.0160275
1843,711.8397083
1844,745.6308447
1845,830.7967376
1846,708.6742254
1847,773.0330697
1848,722.1844315
1849,706.5279393
1850,403.9716487
1851,681.0702681
1852,749.9024188
1853,708.4377076
1854,772.9671681
1855,735.4124446
1856,762.3692775
1857,698.3075129
1858,723.7515866
1859,676.4350466
1860,711.4388327
1861,675.9444474
1862,554.5209692
1863,713.7418086
1864,738.0055064
1865,848.94474
1866,393.2829982
1867,757.2962764
1868,707.8350512
1869,295.7513774
1870,717.7520389
1871,718.6957892
1872,704.4966562
1873,781.1425221
1874,391.8103769
1875,688.1998345
1876,681.9568752
1877,510.2149873
1878,749.4526445
1879,686.8138079
1880,715.6440609
1881,703.2695882
1882,739.276548
1883,681.7645405
1884,706.4784475
1885,737.8514225
1886,742.7463208
1887,748.6974975
1888,754.3502305
1889,773.7873518
1890,727.3610218
1891,677.6436157
1892,755.3627375
1893,404.758441
1894,676.7081366
1895,677.1867397
1896,723.5861812
1897,735.1386692
1898,734.0298557
1899,734.0476838
1900,389.887067
1901,404.2710037
1902,721.5549891
1903,720.4605771
1904,704.6999396
1905,702.1956548
1906,748.6251701
1907,713.9001432
1908,677.6261026
1909,690.3130354
1910,736.4682854
1911,691.6207541
1912,847.9693893
1913,707.5331817
1914,768.9320503
1915,859.9814583
1916,712.8799359
1917,705.278483
1918,295.1518808
1919,749.5745432
1920,392.8210119
1921,724.3750345
1922,853.5130658
1923,714.0816548
1924,704.8341896
1925,517.7971705
1926,715.0150717
1927,692.3723163
1928,767.9704102
1929,733.5334108
1930,749.422867
1931,677.8186605
1932,721.9211525
1933,747.8063294
1934,722.337211
1935,722.2948254
1936,754.7069496
1937,713.316339
1938,709.5121493
1939,393.2315923
1940,396.9181698
1941,846.6714073
1942,717.6416351
1943,734.7743765
1944,674.0188808
1945,705.5852579
1946,691.861101
1947,751.6041601
1948,708.0161542
1949,674.1711255
1950,707.6918428
1951,789.0990208
1952,832.2317097
1953,738.6950615
1954,690.4791453
1955,705.2971095
1956,729.9357737
1957,730.1375687
1958,702.6936689
1959,668.536826
1960,717.8941968
1961,708.1590683
1962,715.3245474
1963,679.3522604
1964,703.8056926
1965,686.5367726
1966,710.4250895
1967,851.7529892
1968,711.2998245
1969,713.6811091
1970,700.9103019
1971,674.3030663
1972,699.3879648
1973,743.4833738
1974,681.1620059
1975,742.6774725
1976,724.2646498
1977,678.1669047
1978,683.131372
1979,692.4667474
1980,707.0037885
1981,727.7328752
1982,692.1287491
1983,367.5532766
1984,750.1822842
1985,401.7652424
1986,723.7294397
1987,298.0537398
1988,706.2677442
1989,755.9453141
1990,399.7569501
1991,698.891448
1992,704.6146653
1993,751.5006743
1994,723.1243546
1995,681.3763231
1996,655.367312
1997,731.2012741
1998,849.8649935
1999,778.031857
2000,681.0659372
2001,753.4534476
2002,704.4349529
2003,708.2074227
2004,763.919124
2005,737.7389523
2006,709.927951
2007,714.3956115
2008,673.8766258
2009,728.0040817
2010,667.8750477
2011,404.3394687
2012,734.7376071
2013,714.5995297
2014,756.4971299
2015,750.8951641
2016,411.4922969
2017,403.1964318
2018,568.5822113
2019,716.486567
2020,710.4411529
2021,677.1182712
2022,449.3843614
2023,738.9364424
2024,735.9548175
2025,853.5157599
2026,854.10624
2027,675.542486
2028,698.6784795
2029,708.6976735
2030,703.0031636
2031,851.1699946
2032,712.6891382
2033,845.2457776
2034,688.0567531
2035,841.0372693
2036,725.0431841
2037,699.2098827
2038,702.4049689
2039,399.4603621
2040,751.7165257
2041,764.4285375
2042,686.1235895
2043,680.1500133
2044,702.3398272
2045,753.7985864
2046,698.4483595
2047,760.0913801
2048,729.3380906
2049,750.8379407
2050,403.9115332
2051,740.3285954
2052,732.7472387
2053,677.4949506
2054,725.1074209
2055,725.895133
2056,777.415887
2057,698.5429508
2058,711.0204998
2059,678.602618
2060,400.993815
2061,728.3374909
2062,847.86622
2063,307.3058795
2064,737.2333116
2065,749.887224
2066,304.7064904
2067,754.2554983
2068,728.2455022
2069,676.1906002
2070,693.0453657
2071,390.2134857
2072,767.0839512
2073,412.1344306
2074,680.8346003
2075,723.8421793
2076,701.747116
2077,851.0847227
2078,401.0933471
2079,695.4033377
2080,664.5686232
2081,717.6560772
2082,715.9786788
2083,295.2220175
2084,677.8712822
2085,403.5568541
2086,847.1553735
2087,779.2662447
2088,713.0733517
2089,749.5814055
2090,680.2762571
2091,676.4274014
2092,701.0105345
2093,738.832108
2094,410.5775906
2095,738.7952376
2096,685.5095063
2097,715.0319487
2098,680.9696169
2099,781.1130073
2100,683.2553009
2101,751.6989065
2102,704.7776118
2103,705.6334746
2104,715.7331626
2105,753.7580378
2106,723.4028963
2107,683.3753955
2108,728.9949785
2109,700.2010068
2110,700.2320846
2111,732.480868
2112,400.7707149
2113,666.4734461
2114,732.285442
2115,688.5556833
2116,537.7549648
2117,390.8611085
2118,734.2348568
2119,853.7589103
2120,764.2559885
2121,837.7953681
2122,399.7458666
2123,755.806835
2124,678.7619572
2125,727.6057047
2126,744.3179164
2127,717.2369199
2128,744.9322758
2129,726.0349328
2130,843.8542044
2131,708.9279125
2132,686.262702
2133,854.7886929
2134,771.1468561
2135,720.040735
2136,708.1841319
2137,708.4585009
2138,701.6330745
2139,712.7360688
2140,732.9881608
2141,707.4126171
2142,784.1202963
2143,709.3537032
2144,704.6556365
2145,840.4347614
2146,674.1342966
2147,701.9426005
2148,289.8782328
2149,748.3132231
2150,702.9350995
2151,759.0320084
2152,402.6986277
2153,687.2726598
2154,749.9749082
2155,673.7614364
2156,693.5651031
2157,404.332876
2158,294.3510539
2159,396.2529966
2160,692.7600796
2161,678.2313814
2162,707.9204906
2163,236.6521319
2164,762.4028564
2165,832.704255
2166,736.6678933
2167,678.6703585
2168,751.5190115
2169,708.0026108
2170,747.2363129
2171,725.2292782
2172,750.0537175
2173,300.683963
2174,719.1092614
2175,686.0081618
2176,676.5421852
2177,750.6440194
2178,719.9220791
2179,715.2954203
2180,690.3002011
2181,709.2277105
2182,403.7382795
2183,698.0941074
2184,705.4278952
2185,688.323314
2186,680.3116384
2187,396.1451202
2188,752.4377058
2189,703.1528807
2190,703.5114658
2191,703.8719125
2192,724.105473
2193,723.8107278
2194,718.5252062
2195,714.8069365
2196,731.3525254
2197,698.6003759
2198,669.9872614
2199,753.3278301
2200,682.5582677
2201,730.7373851
2202,732.9207639
2203,294.8585989
2204,742.7757768
2205,750.9349986
2206,681.9661731
2207,739.2868283
2208,863.1737014
2209,401.1294667
2210,784.8043613
2211,750.1508115
2212,411.7774828
2213,683.4678288
2214,699.5108116
2215,690.1607349
2216,707.3895848
2217,528.7991903
2218,848.5544468
2219,673.8116899
2220,729.6562894
2221,653.8523611
2222,402.5704571
2223,465.2726557
2224,680.7073763
2225,394.5345307
2226,793.1951804
2227,688.335916
2228,719.7097857
2229,392.4724888
2230,678.2388493
2231,675.2432128
2232,712.041169
2233,693.6976566
2234,690.1242574
2235,764.6707628
2236,678.815494
2237,748.7794621
2238,709.5399455
2239,682.9348655
2240,738.6566918
2241,731.4941803
2242,716.5565243
2243,692.2982711
2244,711.5446997
2245,751.6737408
2246,723.1063388
2247,702.2697453
2248,486.641996
2249,676.2841231
2250,734.4332226
2251,646.4842871
2252,850.1287583
2253,705.6223629
2254,743.076976
2255,740.3398144
2256,716.7469579
2257,717.2061644
2258,669.3077177
2259,674.3889414
2260,751.1556434
2261,406.1520364
2262,699.1936529
2263,724.9293538
2264,694.1598479
2265,394.7001385
2266,675.5438126
2267,707.1713263
2268,741.8739864
2269,708.5144576
2270,747.878776
2271,572.7088098
2272,680.3618085
2273,695.3481141
2274,744.3122418
2275,699.007059
2276,727.6480593
2277,682.1156217
2278,408.7889699
2279,707.4770021
2280,672.7255875
2281,726.2595767
2282,680.031482
2283,705.391858
2284,849.5539155
2285,703.2640536
2286,543.3349612
2287,751.0101544
2288,733.4439238
2289,698.1821214
2290,677.256018
2291,693.6599895
2292,691.2904581
2293,733.2848305
2294,711.8029841
2295,395.2315804
2296,681.5060022
2297,707.2948197
2298,695.9440175
2299,677.4092532
2300,693.9493528
2301,297.8049219
2302,749.1350727
2303,729.0123365
2304,841.7864606
2305,671.5567579
2306,680.1613068
2307,226.0089303
2308,682.624278
2309,705.2156271
2310,685.7065744
2311,773.9417683
2312,770.9717986
2313,750.0381689
2314,679.6064321
2315,681.2350729
2316,736.5848927
2317,767.3225405
2318,742.9671816
2319,728.1973409
2320,682.0839429
2321,730.6118611
2322,723.4378993
2323,678.2890219
2324,753.8684354
2325,675.9167394
2326,709.912564
2327,294.6007788
2328,786.6217886
2329,774.5439457
2330,758.680156
2331,701.7672215
2332,667.3288963
2333,677.2696013
2334,721.6335714
2335,707.2651723
2336,399.2914555
2337,394.205089
2338,788.5990374
2339,400.6590283
2340,734.3184669
2341,705.1960516
2342,737.6392806
2343,682.0302451
2344,720.0048716
2345,725.5835289
2346,748.6979329
2347,668.7025115
2348,573.329018
2349,852.072585
2350,721.2115483
2351,708.8715826
2352,693.5499825
2353,686.4636068
2354,855.9509539
2355,728.4744555
2356,769.2808837
2357,761.5096894
2358,699.2351751
2359,265.4800618
2360,747.1434377
2361,390.3682485
2362,393.1287426
2363,728.4129724
2364,690.6397909
2365,711.1050312
2366,752.5073457
2367,702.2074895
2368,848.5678154
2369,708.7677825
2370,530.3076873
2371,771.1060503
2372,706.8571277
2373,703.6261925
2374,675.7087753
2375,843.9692206
2376,732.64067
2377,761.388148
2378,699.5812891
2379,686.0168863
2380,705.8627002
2381,732.9819219
2382,744.2077155
2383,728.8978784
2384,740.0623354
2385,724.18513
2386,736.1284938
2387,713.1756654
2388,686.4930667
2389,739.068468
2390,549.7909926
2391,685.6103341
2392,695.8334102
2393,726.9350279
2394,719.0842751
2395,843.9826869
2396,703.1336951
2397,680.4353259
2398,681.3594558
2399,698.3623312
2400,717.6116649
2401,708.2118897
2402,756.9302158
2403,731.1328453
2404,512.9017761
2405,702.5188612
2406,849.2557556
2407,720.4992084
2408,743.2666453
2409,854.130722
2410,677.1424134
2411,737.3989635
2412,674.0735647
2413,548.2449256
2414,515.9050667
2415,760.4994162
2416,731.2881139
2417,731.7959249
2418,731.8739736
2419,396.6491746
2420,780.5014903
2421,708.1292631
2422,751.3653414
2423,570.9684497
2424,718.4344412
2425,829.9520079
2426,777.0585456
2427,717.9078687
2428,735.8235979
2429,752.7464764
2430,752.7277991
2431,682.3414976
2432,749.4063558
2433,698.6048772
2434,406.1474563
2435,301.1334415
2436,476.7148445
2437,686.2069856
2438,677.0909747
2439,708.6929355
2440,708.6580955
2441,732.8184233
2442,674.9301439
2443,794.7274443
2444,714.280342
2445,711.6476291
2446,683.5806014
2447,718.0328754
2448,746.6928724
2449,841.7388891
2450,755.7464872
2451,702.4838234
2452,404.0023753
2453,393.8142525
2454,740.3777639
2455,685.5564335
2456,668.5646205
2457,717.1236166
2458,691.6056371
2459,198.0653635
2460,690.7803511
2461,758.2317669
2462,720.0736299
2463,687.2021893
2464,721.8549825
2465,709.8212958
2466,709.4788999
2467,748.8371189
2468,390.6625534
2469,667.902445
2470,705.2281001
2471,709.6778958
2472,746.9584739
2473,681.8064969
2474,734.7885648
2475,731.6129098
2476,773.5468752
2477,736.6607702
2478,709.6031162
2479,727.0300739
2480,749.5770138
2481,846.2495046
2482,781.722518
2483,852.3547243
2484,689.9610882
2485,701.9538761
2486,683.9839583
2487,732.2729452
2488,762.0811028
2489,701.8161872
2490,749.5491253
2491,511.1925
2492,400.1582297
2493,296.645636
2494,789.2986509
2495,676.0988193
2496,675.0055563
2497,701.4289379
2498,698.8653858
2499,707.1647334
2500,399.6501527
2501,285.234903
2502,686.9493831
2503,733.9495872
2504,403.7194352
2505,719.874992
2506,702.0829902
2507,694.8673591
2508,375.6973887
2509,484.7579366
2510,685.6410177
2511,752.8451421
2512,691.9071396
2513,770.1279948
2514,706.1699234
2515,734.5916412
2516,232.527342
2517,698.0550999
2518,694.9793377
2519,688.7146705
2520,680.67446
2521,397.8909168
2522,719.3465289
2523,675.181444
2524,705.997571
2525,679.4526566
2526,849.2979099
2527,722.0116585
2528,734.3989984
2529,393.8346313
2530,750.2145776
2531,688.3965003
2532,680.9423425
2533,706.0937317
2534,737.8223447
2535,648.8405284
2536,840.3463336
2537,688.5717377
2538,769.7852065
2539,567.3626869
2540,850.4029055
2541,708.5711164
2542,737.0260485
2543,677.2580544
2544,399.0776796
2545,403.3065008
2546,700.1694061
2547,858.5611287
2548,847.8648536
2549,745.0708201
2550,712.7728934
2551,719.1627504
2552,374.3595255
2553,720.7032188
2554,541.0379454
2555,705.9219769
2556,720.5154686
2557,407.7305408
2558,713.3133316
2559,720.9844296
2560,750.0912856
2561,724.9415412
2562,744.3099651
2563,718.8896165
2564,674.6247025
2565,680.8148509
2566,703.8949517
2567,697.926115
2568,730.9566575
2569,749.1520619
2570,741.8418729
2571,722.3785852
2572,843.9291644
2573,391.1004662
2574,701.8531339
2575,292.0895767
2576,402.0829967
2577,737.4466446
2578,721.0729389
2579,744.3449922
2580,777.9874644
2581,701.1102542
2582,719.5766059
2583,689.2364254
2584,513.0634812
2585,391.4380679
2586,752.7608226
2587,733.9041622
2588,411.0238851
2589,775.0635389
2590,679.1476488
2591,737.3249199
2592,751.6528296
2593,708.0538415
2594,687.7962602
2595,305.8616618
2596,387.2288378
2597,701.2538458
2598,676.5757898
2599,710.9213438
2600,740.438687
2601,403.8775539
2602,299.086977
2603,738.556574
2604,522.8725382
2605,570.224111
2606,722.0355263
2607,708.6647403
2608,679.8128459
2609,400.5065683
2610,393.6469798
2611,293.678418
2612,754.7747435
2613,398.0491203
2614,731.7497685
2615,685.0950817
2616,268.0622761
2617,385.865175
2618,720.7715906
2619,709.6179984
2620,745.4150506
2621,693.9803389
2622,283.8226662
2623,735.9769635
2624,740.1947374
2625,847.0640176
2626,396.6418528
2627,402.8313511
2628,355.6374085
2629,690.5513456
2630,721.6668915
2631,684.7040682
2632,853.2047519
2633,755.6226829
2634,293.3949767
2635,389.401831
2636,700.3117476
2637,710.9742224
2638,732.0477564
2639,748.2585009
2640,679.33704
2641,706.1447037
2642,402.4248312
2643,776.0499188
2644,755.1783115
2645,702.9663744
2646,748.6649158
2647,708.3200925
2648,677.6799273
2649,721.2341624
2650,695.6448895
2651,689.4528982
2652,714.0993612
2653,406.533164
2654,706.960024
2655,848.6960884
2656,392.8749929
2657,406.4026256
2658,789.9647478
2659,733.1395289
2660,662.5205675
2661,403.2927288
2662,682.1617332
2663,681.7691278
2664,725.5160642
2665,724.5651071
2666,380.0699691
2667,846.1056873
2668,662.775155
2669,746.6614393
2670,711.4502437
2671,701.7705735
2672,688.0273601
2673,513.8237026
2674,398.416173
2675,752.1955441
2676,399.7462249
2677,402.8808375
2678,780.9961564
2679,715.6974698
2680,737.4259329
2681,752.7570173
2682,702.2606697
2683,708.2822894
2684,848.5897035
2685,738.702357
2686,675.4609598
2687,685.0115898
2688,703.9194212
2689,732.6271569
2690,725.3956624
2691,701.8821266
2692,735.9472614
2693,569.4815219
2694,840.6961711
2695,690.1075215
2696,400.3774292
2697,710.2728996
2698,692.68218
2699,403.7688101
2700,699.013259
2701,703.6421589
2702,704.897426
2703,705.2639461
2704,683.8692627
2705,685.8398932
2706,719.3273324
2707,721.2431285
2708,297.0175292
2709,685.9857155
2710,674.6541137
2711,703.8384713
2712,721.4820969
2713,663.661696
2714,708.230809
2715,707.9816203
2716,740.5937738
2717,678.9835466
2718,675.3520523
2719,747.6468147
2720,705.8801556
2721,682.7274743
2722,709.309282
2723,599.8421775
2724,401.0857201
2725,694.2078124
2726,759.6901101
2727,699.3190463
2728,724.3870904
2729,731.5416596
2730,504.6259312
2731,712.7593091
2732,701.7899686
2733,691.2485232
2734,712.1026645
2735,719.1876288
2736,399.0748092
2737,730.0442673
2738,721.4082509
2739,766.7114273
2740,704.7106929
2741,399.1331152
2742,844.7618266
2743,706.662552
2744,854.100619
2745,728.7727981
2746,699.4725148
2747,781.3730587
2748,737.3678948
2749,844.6953474
2750,749.9443328
2751,746.8558752
2752,404.1085198
2753,675.6960832
2754,672.9236249
2755,728.8006873
2756,366.0909398
2757,708.3737439
2758,698.535788
2759,685.9809724
2760,705.012009
2761,703.7924913
2762,729.2681215
2763,699.1470563
2764,391.087853
2765,403.9593601
2766,675.3863897
2767,724.8117331
2768,759.5028913
2769,701.2057717
2770,723.5727892
2771,778.417219
2772,755.6147888
2773,747.7671622
2774,725.6296728
2775,739.1609061
2776,733.5548851
2777,401.8715783
2778,687.6031211
2779,750.5380188
2780,845.0943193
2781,395.3694429
2782,682.4191122
2783,769.176521
2784,734.6268002
2785,401.7118219
2786,854.2010743
2787,706.2066928
2788,715.4645073
2789,713.3668571
2790,715.12245
2791,741.9589025
2792,848.5826722
2793,740.8786102
2794,767.6944866
2795,739.3222028
2796,680.764669
2797,527.859623
2798,695.597652
2799,731.5013145
2800,706.8216887
2801,683.0458536
2802,844.5132633
2803,715.1428456
2804,703.282129
2805,675.9196624
2806,852.3143903
2807,710.565763
2808,679.771795
2809,793.8267207
2810,677.9584408
2811,681.8696183
2812,679.4068569
2813,703.3441732
2814,726.3763067
2815,737.8667655
2816,717.6451404
2817,708.8773979
2818,699.0781365
2819,674.2678189
2820,844.780532
2821,303.0398557
2822,843.7725956
2823,670.180201
2824,402.4890815
2825,400.787565
2826,751.9653454
2827,678.9659745
2828,738.6331139
2829,690.4034498
2830,525.7602891
2831,734.5678281
2832,707.2649943
2833,753.8133318
2834,757.5308206
2835,710.9222099
2836,853.4927208
2837,781.1487765
2838,695.8091012
2839,401.2127368
2840,727.0086893
2841,726.7887995
2842,747.454045
2843,704.9395483
2844,770.4255933
2845,845.8257113
2846,707.01931
2847,716.9035961
2848,853.5651348
2849,685.7360833
2850,753.6943347
2851,713.9948135
2852,679.8875917
2853,756.6508415
2854,700.3295116
2855,693.7608343
2856,674.7595804
2857,689.9933247
2858,715.8274479
2859,750.0770776
2860,739.2594918
2861,753.8167141
2862,683.1439172
2863,753.4813488
2864,725.2907573
2865,693.4859159
2866,719.1309385
2867,751.4945541
2868,566.0886464
2869,738.5994345
2870,394.9158073
2871,673.5461852
2872,728.6737641
2873,673.5880936
2874,753.1195728
2875,748.3147845
2876,707.7851749
2877,713.8520921
2878,702.8310625
2879,710.0665095
2880,700.8031073
2881,719.9771838
2882,702.348053
2883,718.224718
2884,724.7588414
2885,698.2530361
2886,385.5623079
2887,717.9486071
2888,527.4517792
2889,699.956625
2890,763.6071351
2891,759.0137012
2892,749.3390372
2893,673.2925187
2894,706.8517408
2895,722.4099594
2896,724.2156908
2897,410.3037475
2898,847.6506589
2899,390.462743
2900,725.2547163
2901,401.6162512
2902,854.9724892
2903,842.6591383
2904,733.2485794
2905,756.2229629
2906,710.9085916
2907,402.3814875
2908,398.6531043
2909,713.5892122
2910,769.9944819
2911,531.8703036
2912,725.9718931
2913,677.6077878
2914,407.2444332
2915,735.0617275
2916,710.6981418
2917,697.0847178
2918,702.2563747
2919,679.5458275
2920,723.4597412
2921,403.4499771
2922,738.6657181
2923,290.0842791
2924,696.5122884
2925,719.5155217
2926,772.6113306
2927,723.1737078
2928,860.5355523
2929,698.6292008
2930,724.2746679
2931,706.2432508
2932,689.6152365
2933,409.0475727
2934,302.6518454
2935,706.9719271
2936,404.7810673
2937,537.1871424
2938,683.7741837
2939,740.1372913
2940,391.1340661
2941,854.4578997
2942,693.8048025
2943,712.2522191
2944,690.5420303
2945,712.9019876
2946,396.6880647
2947,748.123024
2948,860.0788926
2949,710.2126111
2950,677.7893773
2951,698.147348
2952,740.7384189
2953,708.8310038
2954,741.6870036
2955,749.195907
2956,706.4214759
2957,296.9391768
2958,852.9526374
2959,752.3235421
2960,771.7670725
2961,720.3320353
2962,698.0613797
2963,736.038616
2964,687.2380027
2965,296.9931615
2966,720.7962729
2967,844.4734488
2968,673.6334329
2969,742.7983111
2970,678.4212184
2971,402.5147336
2972,683.9395532
2973,837.5436973
2974,720.0664237
2975,721.1190762
2976,739.6891661
2977,700.9744916
2978,298.3193301
2979,734.6527139
2980,673.7932005
2981,688.4732958
2982,699.7633767
2983,728.2394502
2984,698.1004922
2985,519.7410819
2986,730.8264375
2987,730.287107
2988,763.5312074
2989,406.0729442
2990,748.1133036
2991,720.3354764
2992,400.7586897
2993,272.6547092
2994,728.2947736
2995,683.8921302
2996,717.0302661
2997,742.0383156
2998,398.8539851
2999,725.8700961
3000,690.7141972
3001,532.828151
3002,742.7032957
3003,678.8598663
3004,731.8599751
3005,707.2507321
3006,680.2697305
3007,702.7982522
3008,712.5733914
3009,385.3402244
3010,705.6132475
3011,400.4739063
3012,704.2405849
3013,709.1082755
3014,695.7568425
3015,685.2743877
3016,676.7647203
3017,390.762149
3018,382.9912289
3019,305.9245815
3020,405.3786081
3021,750.2963423
3022,750.7596715
3023,764.0678245
3024,398.6761374
3025,837.3551628
3026,725.9211958
3027,403.5604409
3028,755.1721614
3029,408.0671401
3030,677.7995427
3031,689.2441459
3032,398.9456257
3033,397.6469285
3034,751.3683163
3035,703.010723
3036,687.5090553
3037,856.1456345
3038,719.827316
3039,675.7208432
3040,706.4733555
3041,683.696807
3042,677.8312625
3043,393.6483352
3044,769.7716389
3045,690.2973688
3046,300.0010693
3047,753.7707626
3048,410.7099258
3049,679.4432372
3050,706.5037582
3051,773.4385151
3052,740.8556699
3053,540.2188003
3054,699.9880679
3055,752.0443397
3056,750.6661776
3057,402.6930617
3058,709.1102152
3059,765.0123467
3060,715.876335
3061,741.9800133
3062,404.9803021
3063,699.1303413
3064,684.0167011
3065,724.6378707
3066,698.0990103
3067,676.9092668
3068,725.2932576
3069,699.5051876
3070,720.4719968
3071,744.1596898
3072,717.8509573
3073,785.9289786
3074,731.7390825
3075,690.4129385
3076,718.8654437
3077,731.4575674
3078,789.1149639
3079,684.8886176
3080,848.5734115
3081,731.2673151
3082,719.83984
3083,679.2964008
3084,715.6624063
3085,700.891948
3086,730.5961063
3087,727.6285387
3088,682.2036681
3089,831.5982609
3090,729.088309
3091,733.8004861
3092,675.1820343
3093,706.7714165
3094,403.3152171
3095,568.9250815
3096,702.3647015
3097,737.7747757
3098,662.4549333
3099,688.3646482
3100,759.2896928
3101,689.3718854
3102,401.8147526
3103,742.1874032
3104,844.3776821
3105,850.1368747
3106,773.2592202
3107,769.6249807
3108,295.79118
3109,705.5408494
3110,696.3824752
3111,732.6147053
3112,736.7930413
3113,769.1239095
3114,749.6642562
3115,696.0079113
3116,845.6364791
3117,675.0681819
3118,665.8154341
3119,740.4671853
3120,721.0226138
3121,704.8116558
3122,753.588165
3123,678.3813466
3124,401.905491
3125,703.1541808
3126,682.0892081
3127,725.4404461
3128,698.2008393
3129,734.2770181
3130,674.9310389
3131,752.2461114
3132,402.8103355
3133,705.0470857
3134,671.3559673
3135,728.9907242
3136,720.3880816
3137,540.9189227
3138,549.7736567
3139,404.6758362
3140,721.569475
3141,747.0376154
3142,699.522467
3143,740.0720657
3144,305.3937429
3145,676.4302717
3146,400.3440069
3147,393.2018829
3148,696.8311466
3149,752.2477954
3150,694.4677337
3151,398.9932722
3152,733.2832808
3153,688.3351414
3154,700.7737871
3155,680.4536087
3156,410.1223293
3157,688.3018681
3158,733.2395308
3159,699.8339385
3160,689.7917564
3161,748.8031196
3162,392.5288276
3163,392.6905941
3164,838.6827908
3165,398.2591222
3166,718.7692556
3167,745.6151873
3168,709.7564467
3169,721.1115331
3170,731.2257917
3171,701.6337376
3172,731.2580336
3173,394.5962352
3174,401.7150297
3175,394.6090113
3176,732.8890916
3177,715.7111165
3178,676.8492616
3179,366.7358881
3180,754.39971
3181,721.3584685
3182,724.4791463
3183,682.4745551
3184,748.5634804
3185,711.6635782
3186,851.4977598
3187,851.7119693
3188,720.3353604
3189,730.6119848
3190,730.5852207
3191,736.2455628
3192,677.9540149
3193,695.1619483
3194,696.0573056
3195,550.6860517
3196,709.5596457
3197,730.767283
3198,735.4267866
3199,701.7857573
3200,708.2719512
3201,664.4584828
3202,690.7264838
3203,721.6933388
3204,742.8383648
3205,402.2793857
3206,759.1883262
3207,721.8470061
3208,514.0870078
3209,731.6543707
3210,734.0093034
3211,402.7160568
3212,720.9921843
3213,399.906885
3214,726.3670445
3215,699.9979537
3216,721.3186217
3217,717.3270548
3218,699.6805171
3219,406.2658774
3220,666.761223
3221,747.6174259
3222,696.7616002
3223,682.1599644
3224,689.0505296
3225,691.7189099
3226,732.6711339
3227,684.0419245
3228,779.6572727
3229,401.2296901
3230,731.863181
3231,703.6763301
3232,386.3839457
3233,728.9021151
3234,400.9400825
3235,680.3900424
3236,717.406665
3237,726.4876665
3238,722.4006918
3239,786.2019383
3240,718.3053755
3241,725.4279648
3242,727.3833115
3243,842.5470816
3244,700.9237679
3245,681.7132742
3246,731.7840722
3247,753.0490937
3248,703.5764135
3249,400.1865029
3250,777.4159309
3251,769.8414385
3252,729.846037
3253,748.5228769
3254,732.6617422
3255,702.4454393
3256,678.0789905
